shift_id,employee_id,role,shift_type,day_of_week,hour_start,hour_end,employee_count,expected_sales_cents,sales_total_cents,assigned_sales_cents,orders_count,tips_received_cents
02de69b2-4e25-53e2-8d7b-f543bb540b8f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,3,17,23,8,678788,744019,167905,138,22281
02de69b2-4e25-53e2-8d7b-f543bb540b8f,9400d342-34c4-5809-ba77-64f904948bb9,BUSSER,DINNER,3,17,23,8,678788,744019,0,138,7966
02de69b2-4e25-53e2-8d7b-f543bb540b8f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,3,17,23,8,678788,744019,0,138,4406
02de69b2-4e25-53e2-8d7b-f543bb540b8f,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,3,17,23,8,678788,744019,0,138,10933
02de69b2-4e25-53e2-8d7b-f543bb540b8f,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,3,17,23,8,678788,744019,215097,138,24871
02de69b2-4e25-53e2-8d7b-f543bb540b8f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,3,17,23,8,678788,744019,157547,138,21384
93e52138-f0a0-5b8a-aeda-2462d45ded72,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,3,11,15,5,454382,473942,0,93,8013
93e52138-f0a0-5b8a-aeda-2462d45ded72,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,3,11,15,5,454382,473942,242398,93,35983
93e52138-f0a0-5b8a-aeda-2462d45ded72,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,3,11,15,5,454382,473942,125938,93,18342
93e52138-f0a0-5b8a-aeda-2462d45ded72,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,3,11,15,5,454382,473942,0,93,3843
93e52138-f0a0-5b8a-aeda-2462d45ded72,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,3,11,15,5,454382,473942,105606,93,19012
09c21785-f53c-5105-a90e-2fc66800f207,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,4,17,23,8,516855,612462,0,124,8496
09c21785-f53c-5105-a90e-2fc66800f207,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,4,17,23,8,516855,612462,0,124,5763
09c21785-f53c-5105-a90e-2fc66800f207,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,4,17,23,8,516855,612462,161989,124,23234
09c21785-f53c-5105-a90e-2fc66800f207,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,4,17,23,8,516855,612462,125321,124,14756
09c21785-f53c-5105-a90e-2fc66800f207,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,4,17,23,8,516855,612462,0,124,3543
09c21785-f53c-5105-a90e-2fc66800f207,a9c66e2f-74ca-5661-af34-44b59496d0ef,BARTENDER,DINNER,4,17,23,8,516855,612462,188175,124,29243
09c21785-f53c-5105-a90e-2fc66800f207,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,4,17,23,8,516855,612462,0,124,8597
09c21785-f53c-5105-a90e-2fc66800f207,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,4,17,23,8,516855,612462,136977,124,17342
6cbdba2f-1c3f-5b19-9d7d-d0122b0716ed,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,4,11,15,5,481148,472026,198482,85,33481
6cbdba2f-1c3f-5b19-9d7d-d0122b0716ed,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,4,11,15,5,481148,472026,188066,85,20628
6cbdba2f-1c3f-5b19-9d7d-d0122b0716ed,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,4,11,15,5,481148,472026,0,85,3419
6cbdba2f-1c3f-5b19-9d7d-d0122b0716ed,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,4,11,15,5,481148,472026,0,85,9231
6cbdba2f-1c3f-5b19-9d7d-d0122b0716ed,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,4,11,15,5,481148,472026,85478,85,18181
536e459e-b09f-587e-92f7-c07d458ea456,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,5,17,23,8,839157,788879,0,157,6875
536e459e-b09f-587e-92f7-c07d458ea456,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,5,17,23,8,839157,788879,204011,157,26559
536e459e-b09f-587e-92f7-c07d458ea456,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,5,17,23,8,839157,788879,107420,157,16776
536e459e-b09f-587e-92f7-c07d458ea456,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,5,17,23,8,839157,788879,0,157,4981
536e459e-b09f-587e-92f7-c07d458ea456,a9c66e2f-74ca-5661-af34-44b59496d0ef,BARTENDER,DINNER,5,17,23,8,839157,788879,231938,157,35375
536e459e-b09f-587e-92f7-c07d458ea456,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,5,17,23,8,839157,788879,0,157,10718
536e459e-b09f-587e-92f7-c07d458ea456,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,5,17,23,8,839157,788879,117161,157,21933
536e459e-b09f-587e-92f7-c07d458ea456,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,5,17,23,8,839157,788879,128349,157,18820
e296cc43-5855-5b45-bb1a-69938f987b84,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,5,11,15,5,366890,455351,146027,95,27964
e296cc43-5855-5b45-bb1a-69938f987b84,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,5,11,15,5,366890,455351,145851,95,18913
e296cc43-5855-5b45-bb1a-69938f987b84,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,5,11,15,5,366890,455351,0,95,3680
e296cc43-5855-5b45-bb1a-69938f987b84,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,5,11,15,5,366890,455351,0,95,10068
e296cc43-5855-5b45-bb1a-69938f987b84,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,5,11,15,5,366890,455351,163473,95,22530
2208a3da-a3bd-5609-84e6-6eb2998a5598,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,6,17,23,8,518633,670617,0,143,7807
2208a3da-a3bd-5609-84e6-6eb2998a5598,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,6,17,23,8,518633,670617,0,143,5984
2208a3da-a3bd-5609-84e6-6eb2998a5598,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,6,17,23,8,518633,670617,117913,143,21381
2208a3da-a3bd-5609-84e6-6eb2998a5598,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,6,17,23,8,518633,670617,78152,143,12026
2208a3da-a3bd-5609-84e6-6eb2998a5598,a9c66e2f-74ca-5661-af34-44b59496d0ef,BARTENDER,DINNER,6,17,23,8,518633,670617,200268,143,29644
2208a3da-a3bd-5609-84e6-6eb2998a5598,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,6,17,23,8,518633,670617,0,143,8767
2208a3da-a3bd-5609-84e6-6eb2998a5598,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,6,17,23,8,518633,670617,128605,143,19816
2208a3da-a3bd-5609-84e6-6eb2998a5598,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,6,17,23,8,518633,670617,145679,143,19990
696e56f4-9306-5718-8d63-e4ce1033f1df,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,6,11,15,5,427702,407315,0,79,7686
696e56f4-9306-5718-8d63-e4ce1033f1df,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,6,11,15,5,427702,407315,267550,79,33149
696e56f4-9306-5718-8d63-e4ce1033f1df,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,6,11,15,5,427702,407315,0,79,3061
696e56f4-9306-5718-8d63-e4ce1033f1df,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,6,11,15,5,427702,407315,0,79,7243
696e56f4-9306-5718-8d63-e4ce1033f1df,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,6,11,15,5,427702,407315,139765,79,19952
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,1,17,23,8,901266,896029,0,178,12999
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,1,17,23,8,901266,896029,0,178,7754
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,1,17,23,8,901266,896029,253904,178,38675
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,1,17,23,8,901266,896029,203675,178,24486
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,1,17,23,8,901266,896029,0,178,5347
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,1,17,23,8,901266,896029,0,178,12233
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,1,17,23,8,901266,896029,221549,178,31976
bc3ccd8d-1f85-5a68-8ac7-93577732cde6,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,1,17,23,8,901266,896029,216901,178,28941
a8d099b5-e1b0-5c8a-af2b-8f2c4f8b1976,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,1,11,15,5,343365,399807,140486,78,23292
a8d099b5-e1b0-5c8a-af2b-8f2c4f8b1976,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,1,11,15,5,343365,399807,122314,78,16033
a8d099b5-e1b0-5c8a-af2b-8f2c4f8b1976,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,1,11,15,5,343365,399807,0,78,3436
a8d099b5-e1b0-5c8a-af2b-8f2c4f8b1976,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,1,11,15,5,343365,399807,0,78,7830
a8d099b5-e1b0-5c8a-af2b-8f2c4f8b1976,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,1,11,15,5,343365,399807,137007,78,20479
f01964ed-525c-5c20-962f-1ad15ab6eb04,0a0b64f1-c56d-5aa0-a0c7-eb653bcae0f6,BARTENDER,DINNER,2,17,23,8,609053,709439,108152,138,15768
f01964ed-525c-5c20-962f-1ad15ab6eb04,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,2,17,23,8,609053,709439,0,138,10971
f01964ed-525c-5c20-962f-1ad15ab6eb04,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,2,17,23,8,609053,709439,0,138,6901
f01964ed-525c-5c20-962f-1ad15ab6eb04,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,2,17,23,8,609053,709439,156269,138,29220
f01964ed-525c-5c20-962f-1ad15ab6eb04,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,2,17,23,8,609053,709439,0,138,4250
f01964ed-525c-5c20-962f-1ad15ab6eb04,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,2,17,23,8,609053,709439,0,138,10648
f01964ed-525c-5c20-962f-1ad15ab6eb04,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,2,17,23,8,609053,709439,255533,138,32004
f01964ed-525c-5c20-962f-1ad15ab6eb04,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,2,17,23,8,609053,709439,189485,138,21400
266ee17e-4427-523d-bc64-bfb8b35e7c0e,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,2,11,15,5,542429,493074,0,100,8015
266ee17e-4427-523d-bc64-bfb8b35e7c0e,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,2,11,15,5,542429,493074,209637,100,33747
266ee17e-4427-523d-bc64-bfb8b35e7c0e,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,2,11,15,5,542429,493074,0,100,4248
266ee17e-4427-523d-bc64-bfb8b35e7c0e,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,2,11,15,5,542429,493074,0,100,9697
266ee17e-4427-523d-bc64-bfb8b35e7c0e,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,2,11,15,5,542429,493074,283437,100,30616
f5c45461-4530-5636-bdd6-f819d16a0b68,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,3,17,23,8,856913,839642,0,160,8879
f5c45461-4530-5636-bdd6-f819d16a0b68,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,3,17,23,8,856913,839642,182422,160,29787
f5c45461-4530-5636-bdd6-f819d16a0b68,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,3,17,23,8,856913,839642,106204,160,16294
f5c45461-4530-5636-bdd6-f819d16a0b68,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,3,17,23,8,856913,839642,0,160,4766
f5c45461-4530-5636-bdd6-f819d16a0b68,a9c66e2f-74ca-5661-af34-44b59496d0ef,BARTENDER,DINNER,3,17,23,8,856913,839642,236396,160,37407
f5c45461-4530-5636-bdd6-f819d16a0b68,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,3,17,23,8,856913,839642,0,160,10612
f5c45461-4530-5636-bdd6-f819d16a0b68,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,3,17,23,8,856913,839642,155448,160,21811
f5c45461-4530-5636-bdd6-f819d16a0b68,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,3,17,23,8,856913,839642,159172,160,19796
83a195ee-539a-54e6-b066-b5585f628cd7,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,3,11,15,5,474243,474744,0,92,8148
83a195ee-539a-54e6-b066-b5585f628cd7,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,3,11,15,5,474243,474744,176705,92,29624
83a195ee-539a-54e6-b066-b5585f628cd7,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,3,11,15,5,474243,474744,169774,92,19688
83a195ee-539a-54e6-b066-b5585f628cd7,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,3,11,15,5,474243,474744,0,92,3972
83a195ee-539a-54e6-b066-b5585f628cd7,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,3,11,15,5,474243,474744,128265,92,21342
5413d30c-3910-5928-94ff-3e3eba397cd8,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,4,17,23,8,863811,793977,0,159,11955
5413d30c-3910-5928-94ff-3e3eba397cd8,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,4,17,23,8,863811,793977,0,159,8762
5413d30c-3910-5928-94ff-3e3eba397cd8,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,4,17,23,8,863811,793977,250744,159,32536
5413d30c-3910-5928-94ff-3e3eba397cd8,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,4,17,23,8,863811,793977,145947,159,22722
5413d30c-3910-5928-94ff-3e3eba397cd8,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,4,17,23,8,863811,793977,0,159,5572
5413d30c-3910-5928-94ff-3e3eba397cd8,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,4,17,23,8,863811,793977,0,159,11145
5413d30c-3910-5928-94ff-3e3eba397cd8,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,4,17,23,8,863811,793977,224216,159,29826
5413d30c-3910-5928-94ff-3e3eba397cd8,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,4,17,23,8,863811,793977,173070,159,25899
5de2168e-195f-5164-a9cd-662a8638f84f,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,4,11,15,5,490697,471038,115811,91,28406
5de2168e-195f-5164-a9cd-662a8638f84f,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,4,11,15,5,490697,471038,170267,91,22365
5de2168e-195f-5164-a9cd-662a8638f84f,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,4,11,15,5,490697,471038,0,91,3509
5de2168e-195f-5164-a9cd-662a8638f84f,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,4,11,15,5,490697,471038,0,91,9794
5de2168e-195f-5164-a9cd-662a8638f84f,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,4,11,15,5,490697,471038,184960,91,25872
4073455e-5141-55c2-a456-27a59efbc700,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,5,17,23,8,832150,774523,0,149,10912
4073455e-5141-55c2-a456-27a59efbc700,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,5,17,23,8,832150,774523,0,149,7937
4073455e-5141-55c2-a456-27a59efbc700,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,5,17,23,8,832150,774523,277133,149,33292
4073455e-5141-55c2-a456-27a59efbc700,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,5,17,23,8,832150,774523,110253,149,16227
4073455e-5141-55c2-a456-27a59efbc700,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,5,17,23,8,832150,774523,0,149,4424
4073455e-5141-55c2-a456-27a59efbc700,a9c66e2f-74ca-5661-af34-44b59496d0ef,BARTENDER,DINNER,5,17,23,8,832150,774523,314549,149,38200
4073455e-5141-55c2-a456-27a59efbc700,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,5,17,23,8,832150,774523,0,149,10989
4073455e-5141-55c2-a456-27a59efbc700,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,5,17,23,8,832150,774523,72588,149,16786
3824759f-486a-538e-badc-86f49d7297c9,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,5,11,15,5,429957,440959,218430,84,32008
3824759f-486a-538e-badc-86f49d7297c9,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,5,11,15,5,429957,440959,128742,84,19144
3824759f-486a-538e-badc-86f49d7297c9,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,5,11,15,5,429957,440959,0,84,3856
3824759f-486a-538e-badc-86f49d7297c9,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,5,11,15,5,429957,440959,0,84,9356
3824759f-486a-538e-badc-86f49d7297c9,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,5,11,15,5,429957,440959,93787,84,18648
addbe482-df57-5c28-84a5-c45532aee973,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,6,17,23,8,630062,665744,0,121,9840
addbe482-df57-5c28-84a5-c45532aee973,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,6,17,23,8,630062,665744,0,121,6540
addbe482-df57-5c28-84a5-c45532aee973,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,6,17,23,8,630062,665744,221493,121,25935
addbe482-df57-5c28-84a5-c45532aee973,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,6,17,23,8,630062,665744,112843,121,16998
addbe482-df57-5c28-84a5-c45532aee973,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,6,17,23,8,630062,665744,0,121,4589
addbe482-df57-5c28-84a5-c45532aee973,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,6,17,23,8,630062,665744,0,121,10127
addbe482-df57-5c28-84a5-c45532aee973,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,6,17,23,8,630062,665744,173884,121,26488
addbe482-df57-5c28-84a5-c45532aee973,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,6,17,23,8,630062,665744,157524,121,20746
15de0936-0dff-5967-95c7-d3dce0de071c,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,6,11,15,5,453326,427114,0,79,8131
15de0936-0dff-5967-95c7-d3dce0de071c,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,6,11,15,5,453326,427114,162658,79,23658
15de0936-0dff-5967-95c7-d3dce0de071c,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,6,11,15,5,453326,427114,156880,79,18635
15de0936-0dff-5967-95c7-d3dce0de071c,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,6,11,15,5,453326,427114,0,79,3610
15de0936-0dff-5967-95c7-d3dce0de071c,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,6,11,15,5,453326,427114,107576,79,18563
2ac3803f-8fb2-5128-bd24-092255dc3a88,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,1,17,23,8,748930,762575,0,153,10688
2ac3803f-8fb2-5128-bd24-092255dc3a88,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,1,17,23,8,748930,762575,0,153,8146
2ac3803f-8fb2-5128-bd24-092255dc3a88,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,1,17,23,8,748930,762575,275557,153,36992
2ac3803f-8fb2-5128-bd24-092255dc3a88,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,1,17,23,8,748930,762575,130024,153,20473
2ac3803f-8fb2-5128-bd24-092255dc3a88,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,1,17,23,8,748930,762575,0,153,4301
2ac3803f-8fb2-5128-bd24-092255dc3a88,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,1,17,23,8,748930,762575,0,153,10897
2ac3803f-8fb2-5128-bd24-092255dc3a88,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,1,17,23,8,748930,762575,210485,153,24939
2ac3803f-8fb2-5128-bd24-092255dc3a88,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,1,17,23,8,748930,762575,146509,153,17412
ddcfe66f-c89e-5d94-801d-2dd23553e0ab,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,1,11,15,5,452562,490946,191922,92,33558
ddcfe66f-c89e-5d94-801d-2dd23553e0ab,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,1,11,15,5,452562,490946,179342,92,20702
ddcfe66f-c89e-5d94-801d-2dd23553e0ab,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,1,11,15,5,452562,490946,0,92,4482
ddcfe66f-c89e-5d94-801d-2dd23553e0ab,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,LUNCH,1,11,15,5,452562,490946,0,92,10138
ddcfe66f-c89e-5d94-801d-2dd23553e0ab,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,1,11,15,5,452562,490946,119682,92,20758
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,20bedfcb-f538-582e-8520-ee183763971e,HOST,DINNER,2,17,23,8,694928,729802,0,137,9661
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,2,17,23,8,694928,729802,0,137,7615
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,2,17,23,8,694928,729802,235967,137,29271
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,2,17,23,8,694928,729802,122920,137,17159
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,2,17,23,8,694928,729802,0,137,4583
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,2,17,23,8,694928,729802,0,137,9934
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,2,17,23,8,694928,729802,225364,137,29432
d6f92b27-b4cc-58c5-a37a-f08ccc6f89c7,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,2,17,23,8,694928,729802,145551,137,22430
a28a9429-a23b-5387-a27d-d86e5bc81bb8,20bedfcb-f538-582e-8520-ee183763971e,HOST,LUNCH,2,11,15,5,468084,504191,0,104,10313
a28a9429-a23b-5387-a27d-d86e5bc81bb8,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,LUNCH,2,11,15,5,468084,504191,199141,104,32106
a28a9429-a23b-5387-a27d-d86e5bc81bb8,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,LUNCH,2,11,15,5,468084,504191,154069,104,19548
a28a9429-a23b-5387-a27d-d86e5bc81bb8,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,LUNCH,2,11,15,5,468084,504191,0,104,4437
a28a9429-a23b-5387-a27d-d86e5bc81bb8,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,LUNCH,2,11,15,5,468084,504191,150981,104,22709
465a604f-d827-5b4f-bb8f-fe71aad22ca1,263934cb-cc8a-51c8-8cd0-b0f57efadc2e,CHEF,DINNER,3,17,23,8,844421,777950,0,151,5628
465a604f-d827-5b4f-bb8f-fe71aad22ca1,8d59a294-8483-5acb-9baf-a6d5a5cc4432,SERVER,DINNER,3,17,23,8,844421,777950,194969,151,24747
465a604f-d827-5b4f-bb8f-fe71aad22ca1,9214be70-6bd8-51be-ab21-b45d9b028cd1,SERVER,DINNER,3,17,23,8,844421,777950,129999,151,18751
465a604f-d827-5b4f-bb8f-fe71aad22ca1,9b876e46-887f-53e8-ae65-2b4ce255c5d1,COOK,DINNER,3,17,23,8,844421,777950,0,151,4540
465a604f-d827-5b4f-bb8f-fe71aad22ca1,a9c66e2f-74ca-5661-af34-44b59496d0ef,BARTENDER,DINNER,3,17,23,8,844421,777950,247718,151,36848
465a604f-d827-5b4f-bb8f-fe71aad22ca1,dbae16d0-2e7b-5c54-afe3-efdd3c759ac9,BUSSER,DINNER,3,17,23,8,844421,777950,0,151,9367
465a604f-d827-5b4f-bb8f-fe71aad22ca1,df7f7bd6-de17-5af0-bcc4-763ea48a8cf0,SERVER,DINNER,3,17,23,8,844421,777950,104731,151,20351
465a604f-d827-5b4f-bb8f-fe71aad22ca1,e0b34a88-2459-580f-a05b-3141035c271b,SERVER,DINNER,3,17,23,8,844421,777950,100533,151,16711
